Unnamed: 0,product,narrative
9383,debt_collection,move forward litigation credence would like debt collection agency stop harassing old old account disputed delete credit report another collection agency account mine account proof creditor could verify information proof deleted proof month later credence reported account creditor sending letter inform tried explain account disputed still continued illegally report attorney sent letter validate proof never sent proof however deleted credit bureau statue limitation account far reached year please stop illegal act fcra forced proceed litigation
9384,debt_collection,moved contacted cancel service tell send last bill new address california everything went well day thought time go mail way contact received check credit saw account showing credit report collection agency southwest credit system proceed call pay call found received old contact information southwest credit system tried contact regard account since received wrong contact information original creditor prevent pay dispute show credit report explained manager representative agreed wrong address wrong phone number wont delete credit
9385,mortgages_and_loans,purchased never mandatory vehicle inspection emission test according texas law made finance one without going proper protocol security national automotive knew deceptive practice issuing tag without inspection
9386,credit_card,received card called customer service get estimate would receive card mail verified information correctly told subsequently account locked due phone number registered name told time signed unemployment couldnt afford pay phone bill used roommate number best way reach time told account would closed provided valid id dont id evicted moved motel around hardship wallet stolen thing motel dmv backed next month area barely money eat let alone pay fee counting unemployment get hole punishing phone name see gave wrong information didnt really dont know point hope agency help access fund last chance thank
9387,mortgages_and_loans,refile complaint well fargo address nonsense submitted cfpb told lied manger review case specialist response sent based received last month cant true manager review response consider complicit horrible display customer service also requesting well fargo stop bombarding hard copy response get pdf copy via cfpb received one today decided week ago send three envelops filled page well fargo asking refrain bombarding response get via cfpb respond lie day later anyway wf unable establish contact customer need additional time ensure fully address concern brought attention provide thorough response appreciate patience finalize research lie called number come well fargo caller id would answered even call well fargo number answer never left message stating trying reach another case specialist made false claim previous response sure insist lying borrow phrase friend didnt leave message didnt call wf thank speaking u concern previous resolution payment prior closing customer service experience appreciate opportunity help reviewed matter providing detail important account detail like know monthly payment received prior payoff occurred refund overpayment due apologize confusion result conversation previous representative another nonsense answer well fargo dishonest still refer directly email even attached multiply time instead repeat garbage mentioned previous case make thing conversation previous representative refund received email attach hopefully read acknowledge may screwed employee screwed processing unfortunate refinance wf apologize customer service experience however respectfully decline request financial compensation result experience next payment due glad spoke concern appreciate opportunity help attached copy response letter respectfully decline request financial compensation let get straight offered good gesture compensation point refinance experience well fargo providing poor customer service thing got worse lie misinformation multiple complaint cfpb respectfully decline request also chose respectfully decline request facilitate transfer reputable bank previous complaint cfpb well fargo believe appropriate resolution ordeal lasted several month part made conscious decision avoid answering question provided response respond compensation customer lied mislead mistreated remember started employee sent email reschedule initial refinance discussion instead calling called crack staff today ask well fargo decide one time compensation appropriate isnt naturally response punt question tell speak lied trying reach offered b response question asked interest rate offered resend concern since friend want avoid subject finally called well fargo talk yet another issue received alert fraud reporting realized well fargo something contacted well fargo find got typical runaround promise create case genius responded saying recently contacted adjustment credit report thats lie went say reviewed account determined information sent consumer reporting agency accurate ok information know accurate lying suggest send information disagree finding agree disagree dont know sent relayed story manger named twisted knot trying defend pathetic answer naturally offered open yet another case many case need open actually resolve one email communication received exact word payment made scheduled would receive refund overpayment would able rework number prior closing scenario rather admit gave incorrect information wf decided keep repeating information focus correct said email payoff late first place realized said incorrect manned corrected since wf comfortable covering dishonest one capable simple thing addressing word service transfer request wf lie say committed regaining trust lost wf involved many scandal way regain trust even without publicly reported scandal personally experienced situation wf employee told something turned true addition told could use va document provided identity later told manger document accepted know want waste time dig since new shiny object least one manager able fix problem unfortunately still hire many unqualified individual properly train wf horrible early stage refinance process sent check compensate poor level service received much would offer waited spoke today going compensate trouble happen since already contacted va regarding poor experience wf va representative spoke fully aware disaster wf advised option explore option appropriate time since continue business company corrupt wf prior response sent office would provide new information issue directly respond point wf provided documentation evidence prove anything said true keep putting burden proof tap dance around question ask submitted kelly email multiple time even use name response protecting guilty way life wf surprised weak response interest rate change wf missed point purpose go long soliloquy interest rate work totally disregard reason raised issue wf sued reuters well fargo co agreed pay resolve allegation charged higher rate fee mortgage even qualified better deal housing boom justice department said thursday lawsuit prompted ask wf still business discrimination could potential victim ask provide additional information hold information old loan information current information know find interest rate ask provide additional information refusing address issue afraid sued respond issue never provide evidence support lie previous response stated found indication unlawful discrimination provided evidence support mean found way commit lawful discrimination breaking news well fargo bank agreed pay back wage interest resolve allegation hiring discrimination department labor said entered agreement financial institution charge well fargo discriminated american applicant banking customer sale service administrative support position location nationwide female applicant administrative support position xxxxxxxx wf ca get way funding date used lying shame making stuff statement accurate fund supposed receive expressed concern told refinance would close receive fund fund scheduled disburse however delay title disbursement fund disburse following day well fargo medium would want call wf scandal reported medium know many time mentioned wf scandal phone wf rep sits silence pull tape sure also see value going weak pr website attempt save name doesnt change anything many scandal involved since unfortunately started refinance process request reimbursement restitution noted already conversation request document sent request document sent please go back read email attached response credit adjustment request totally convince wf find incompetent people respond issue since wf proven incapable answering simple question contacted company alert fraudulent activity explain happened wf even hesitate provide rabbit hole go response dealt several pathetic company life wf far worst hopefully new administration take action put misery
9388,mortgages_and_loans,respond wf would like include news story news wf made particular order new york well fargo fired employee misrepresenting obtain money relief fund small business whose action may amounted defrauding u small business administration memo staff wednesday obtained well fargo wfc human resource head wrote bank identified employee belief may defrauded small business administration sba making false representation applying coronavirus relief fund economic injury disaster loan program administered directly sba well fargo co profit plunged third quarter missing wall street expectation persistent cost tied sale practice scandal continued haunt bank well fargo co agreed pay resolve allegation charged higher rate fee mortgage even qualified better deal housing boom justice department said thursday government investigation found instance well fargo charging american higher fee rate mortgage compared borrower similar credit profile according document filed district court district columbia well fargo nation bank agreed friday pay fine settle civil lawsuit resolve criminal prosecution filed justice department fake account scandal pressure meet sale quota bank employee opened million saving checking account name actual customer without knowledge consent since fraud became public bank faced torrent lawsuit scheme lasted decade justice department official said carried thousand well fargo employee well fargo customer say bank decided pause mortgage payment without asking later learned happened without knowledge bank put program suspended payment federally backed loan known forbearance care act program aim help borrower trouble making payment hurt forbearance husband almost certainly ca refinance mortgage bank wo underwrite new loan borrower whose mortgage payment suspended long forbearance notation remains credit report ca take advantage interest rate stuck well fargo ob raised question interest rate offered learning another well fargo scandal offered different interest rate borrower compared borrower similar financial background wf respond question wf lie ob statement response believe may responding email board director story enlightened bad behavior well fargo based read lawsuit well fargo mistreated borrower began question practice still play question fee interest rate offered someone different race similar financial number know dealt two mortgage consultant beginning received lower interest second one wf inquiry advised felt discriminated interest rate discussed home mortgage consultant ob advise discriminated request explanation interest rate different one representative another wf representative reached via email advise va lowered interest rate wanted go change occurred ob read email notice reach advise va lowered interest rate speaking earlier date suggested wait see rate would go emailed let know rate dropped verbally told rate contacted via email confirm time would speak supposed wf due unforeseen circumstance unable speak representative spoke different representative following day able discus new interest rate ob discussion quoted lower interest rate previously noted think anything difference interest rate learned lawsuit wf well fargo co agreed pay resolve allegation charged higher rate fee mortgage even qualified better deal housing boom justice department said thursday government investigation found instance well fargo charging american higher fee rate mortgage compared borrower similar credit profile according document filed district court district columbia wf found evidence discrimination easy thing say provide evidence support claim evidence provide
9389,mortgages_and_loans,respond wf would like include news story news wf made particular order new york well fargo fired employee misrepresenting obtain money relief fund small business whose action may amounted defrauding u small business administration memo staff wednesday obtained well fargo wfc human resource head wrote bank identified employee belief may defrauded small business administration sba making false representation applying coronavirus relief fund program administered directly sba well fargo co profit plunged third quarter missing expectation persistent cost tied sale practice scandal continued haunt bank well fargo co agreed pay resolve allegation charged higher rate fee mortgage even qualified better deal housing boom justice department said thursday government investigation found instance well fargo charging american higher fee rate mortgage compared white borrower similar credit profile according document filed district court district columbia well fargo nation bank agreed friday pay fine settle civil lawsuit resolve criminal prosecution filed justice department fake account scandal pressure meet sale quota bank employee opened million saving checking account name actual customer without knowledge consent since fraud became public bank faced torrent lawsuit scheme lasted decade justice department official said carried thousand well fargo employee well fargo customer say bank decided pause mortgage payment without asking later learned happened without knowledge bank put program suspended payment federally backed loan known forbearance care act program aim help borrower trouble making payment hurt forbearance husband almost certainly ca refinance mortgage bank wo underwrite new loan borrower whose mortgage payment suspended long forbearance notation remains credit report ca take advantage interest rate stuck well fargo ob well fargo address overage told would happened result making mortgage payment lead believe overage would occur original loan completely paid payment would extra case well fargo clarify please tell response well fargo mention overage wf answer question based said wf response repetitive number topic addressed said email time response mention escrow wf make note escrow overage asked escrow check included overage payment mentioned email wf gave multiple confusing response deciding totally ignore direct question either lied misinformed mortgage payment overage wf also addressed following following statement learn well fargo representative delay paying old loan caused accrue interest old mortgage loan question delay someone else cause delay want speak everything comment said still know meant completed boarded fact said additionally review concern closer advised loan would completed boarded system record found evidence information provided closer said email spoke manager confirm late charge assessed scheduled disburse payment made scheduled would receive refund overpayment would able rework number prior closing scenario requesting complete answer issue continue file complaint wf provide adequate honest response
9390,credit_reporting,hospitalized purchased jewelry kay attendant explain work policy extra monthly unable work purchased doctor order go hospital affection set contacted company told handle said company called handle claim getting doctor stay hospital washington fill paper work sent couple month say would longer handle claim anymore contact new company named florida digging get touch new claim people never informed kay jeweler dealing third party company giving information made purchase helped paying customer transformation company maybe would got payment company payment date put late payment credit report three credit company trying get ready set house lender say come move forward asking please removed deception contact ask origanal copy purchased sent something saying pay paying anymore told beginning maybe would signed action taken removing report offered many different lawyer going
9391,credit_card,making electronic gift card purchase discover credit card asked utah would receive cash back like purchase discover card quarter said hello utah good know expect reward purchase usually giftcard purchase come gift card rather reason auotmatically applied reach cycle date adjusted though take additional billing cycle update contacted discover today get adjustment said apologize misinformation gift card purchase excluded quarterly promotion due unable make adjustment apologize inconvenience cause always looking way improve company would happy pas along feedback future question regard account even website say gift card excluded quarterly promotion say activate earn cashback bonus date activate whichever later date activate whichever later combined purchase purchase include purchase made online app cell phone purchase includes portion balance amount paid online app include cell phone installment plan individual merchant store within physical location may eligible category purchase include made checkout including digital downloads gift card order local deal subscription item sold third party merchant marketplace purchase also include made logo smile logo trademark purchase include made shopping app including grocery pick instore pick purchase made affiliate part promotion logo registered trademark purchase include purchase made online purchase made affiliate part promotion including limited design registered trademark listed merchant way sponsoring affiliated program activate earn cashback bonus grocery store date activate whichever later purchase grocery store purchase also includes pickup delivery purchase purchase eligible purchase made convenience store gas station warehouse club discount store supercenters grocery store associated supercenters discount store eligible purchase eligible purchase include purchase made online individual merchant store within physical location including health center may eligible category listed merchant way sponsoring affiliated program activate earn cashback bonus gas station wholesale club select streaming service date activate whichever later purchase purchase made gas station include merchant category sell automotive gasoline paid either pump inside station gas station affiliated supermarket supercenters may eligible check wholesale club make sure discover card accepted purchase affiliated wholesale club service delivery service travel cell phone purchase may eligible category individual merchant store within physical wholesale club location online may eligible category select streaming service purchase include following select streaming subscription subscription bundled another product service billed third party digital platform cable satellite provider telecommunication internet provider car manufacturer purchase may eligible category associated select streaming service may qualify promotion listed billed bundle separately third party listed merchant way sponsoring affiliated program activate earn cashback bonus restaurant date activate whichever later purchase restaurant purchase include made merchant classified restaurant cafe cafeteria fast food location qualifying purchase made wallet online send money friend family via using discover card transaction using payment made transfer service eligible restaurant purchase made using awarded total cashback logo trademark affiliate listed merchant way sponsoring affiliated program activate earn cashback bonus date activate whichever later purchase purchase include made checkout including digital downloads gift card fresh order local deal subscription item sold third party merchant marketplace purchase also include made logo smile logo trademark affiliate purchase include made shopping app including grocery pick delivery purchase made affiliate part promotion logo registered trademark purchase include purchase made online purchase made affiliate part promotion including limited design registered trademark listed merchant way sponsoring affiliated based term promotion utah message receive cash back electronic gift card purchase discover denying cash back
9392,retail_banking,making complaint apologize grammar writing error language speak lawyer born currently reside since throughout career practiced profession private sector never relationship government constitutional unconstitutional dictatorship democratic de facto fictitious since early started saving part income hard currency u dollar reason opened account state florida later became latter financial institution forcibly acquired well fargo given financial crisis currently account well fargo identified number case well fargo deprived use alleging inconsistency use seemed strange well never warned anomaly use application also always used application transfer money people trust making special mention circumstance application used even pay small business verified annex attach complaint fact alleged inconsistency use misused euphemism well fargo actually eliminated possibility using application fact address appears account published notorious fact known entire financial community florida outlined press release attached complaint identified resulting statistically impossible citizen address customer well fargo incurred inconsistency using application real reason sanction government united state imposed since end regime natural legal person linked foregoing able corroborate telephone bank official expressly told wait termination regime recover normal use checking addition absurd illegal since use well fargo transfer money third party united state bank third party account well fargo financial entity sanctioned customer nationality place residence blocking use money serious full pandemic time government subsidize citizen financial institution capriciously deprives foreign citizen money saved effort work well fargo required comply applicable law may make caprich interpretation penalty subject extensive interpretation accommodation may established punishment issuer rule even well fargo omitted updated warns continued corrupt venezuelan attempt steal hide launder money dated expressly warns financial institution however financial institution aware normal business transaction involving venezuelan national business necessarily represent risk transaction relationship identified connected former venezuelan regime noteworthy practice addition discriminatory violates universal human right right property money come effort right discriminated reason nationality race right health recently deprived buying health insurance given partial blocking checking account request well fargo allow continue using thus restore right able transfer money third party bank united state third party account well fargo finally emphasize going competent authority given impossibility able remedy reckless absurd unjust abuse pragmatic way opening account another bank united state simple reason given seriousness current situation caused coronavirus whose existence well fargo seems unaware come client residing third world travel live currently abroad due ban air flight due impossible venezuelan citizen open account u bank via online fatca regulation thank advance prompt attention letter given obvious damage caused maintaining unfair situation contacted email
9393,credit_reporting,lease expiring called inquiring return car due day virus peaked state new york offered drive car dealership informed appropriate department closed due pandemic option return vehicle time keep car contacted safe home pickup situation allowed also informed responsible situation therefore penalized mean tried make phone call throughout month company closed completely due office answering call car picked chase auto group contacted home like told would shortly received bill dated stating late payment reported credit bureau chase auto finance causing severe damage credit attempt charge bill slander credit actionable law made numerous phone call customer service department auto loan credit department chase auto finance put numerous request speak manager request answered within hour time manager failed call back account supervisor also asked call back reviewing case today called back neither id unknown id id id almost request passed hour request time account specialist needed review case call back provided back phone number case missed call call never even made affected credit majorly cause issue future customer service horrible unwilling help outrageous bill chase auto finance held responsible damage well punitive damage misconduct
9394,credit_reporting,lease expiring called inquiring return car due day virus peaked state new york offered drive car dealership informed appropriate department closed due pandemic option return vehicle time keep car contacted safe home pickup situation allowed also informed responsible situation therefore penalized mean tried make phone call throughout month company closed completely due office answering call car picked chase auto group contacted home like told would shortly received bill dated stating late payment reported credit bureau chase auto finance causing severe damage credit attempt charge bill slander credit actionable law made numerous phone call customer service department auto loan credit department chase auto finance put numerous request speak manager request answered within hour time manager failed call back account supervisor also asked call back reviewing case today called back neither id unknown id mo id id almost request passed hour request time account specialist needed review case call back provided back phone number case missed call call never even made affected credit majorly cause issue future customer service horrible unwilling help outrageous bill chase auto finance held responsible damage well punitive damage misconduct
9395,mortgages_and_loans,mortgage loan closed underwriter stated condition closing flood insurance policy increased replacement cost estimator provided insurance company done loan approved closing loan closed mortgage company came back requested increase flood coverage cost replace home stating right acknowledged offered benefit truly requirement loan would required underwriter loan cleared closing feel unfair business practice causing insure home would recommend mortgage company anyone attached email communication lender insurance agent closing
9396,mortgages_and_loans,purchasing home city misclassified property commercial building year warning year owning home payment increased speaking city tax adjusted normal rate mortgage company took three month readjust payment paid cmg financial told money would returned placed escrow account would refunded upon paying year mortgage order avoid due hard ship applied forbearance mortgage idea underpay miscalculated tax save overcharge made partial payment mortgage accomplish since payment went back normal adjusted rate told apply loan modification due covid hardship cmg cancel forbearance order three separate occasion given permission phone cancel forbearance filled necessary documentation loan modification cmg continuously told never received paper work even others different department confirmed submission told multiple occasion forbearance still effect even canceling time submitted document fax email mail fix tax situation grueling experience wanted ensure received paperwork every time im hold line drop spent full work week hour waiting line accomplish loan modification process tax modification avail also told order cancel forbearance pay bill month order start loan modification process heather guarantee city refund option company negligence causing serious financial hardship distress idea turn point time
9397,mortgages_and_loans,pursuing lawsuit decided let pursue issue mortgage property paid full writing date reply phh mortgage send paid full loan document required original contract thumbed nose county clerk title company etc phh mortgage solid ffff bothered contact help phh mortgage responsible returning original document purchased loan credit union without consent spent nearly year paying mortgage demanding agreed loan document originated
9398,mortgages_and_loans,signing loan document license owner contacted superior loan servicing representative named clarified question manager among question clarified see note loan term asked default interest made clear interest charge would due legal notice default filed upon closing padded final seller statement addition th e interest added another interest line item inflated amount equivalent double amount due closing misrepresented charge regular interest value default interest never default ever receive notice default legal notice default ever filed asked payment said default interest never received default notice itemized line item specify exactly charge received multiple harassing phone call email servicer superior loan servicing mortgage loan originator stating default duress servicer constantly called threatening take house foreclosure sent email presented coercive term investor would pay loan owed would take house kept saying otherwise sue could afford attorney told contract requires notice default never received default plus mortgage loan originator servicer knew waiting investor buy house private mortgage needed found investor help renovate happened without default pay late payment never default therefor e originator harassing claiming default breach contract sent several certified letter originator one responded completely ignored servicer also received certified letter pointed finger originator however servicer reported accounting title company final seller statement therefore responsible illegal padding family home tenant destroyed squatter recked police used gun get choice figure renovate bring market value review contract interest amount fraudulent best would consider padding
9399,credit_card,corona virus started everything got shutdown purchased ticket thru use however shutdown nonessential business wasnt able redeem ticket calling merchant several time without successful decided dispute charge credit card company bank america week contacted boa requesting information provided also provided copy chargeback document clearly stated ticket redeemed day later claim denied vague reason according boa didnt provide information cancellation policy cancel attend choice business closed able get contact anyone obtain money back clearly stated letter boa requested
9400,credit_reporting,coronavirus credit score coronavirus score went unfair due fact work stopped paying bill equifax reported usage premier credit card absolutely wrong used card month continued pay bill problem need addressed
9401,credit_reporting,coronavirus credit score coronavirus score went unfair due fact work stopped paying bill reported usage credit card absolutely wrong used card month continued pay bill problem need addressed
9402,mortgages_and_loans,pandemic tried get payment plan sallie mae continously given run around real assistance since pandemic granted covid forbearance tried multiple time time get handled applied told nothing done help today spent almost hour hold waiting account manager get back line tell repayment option never returned call disconnected called back stated unavailable told another associate tell call back option help feel though want default loan trying pay every month ca afford every single time call someone give different answer wrong answer utter disregard customer disgusting practice sallie mae
9403,credit_reporting,using capitol one credit card using credit card period good standing late payment result transition capital one information transfer result payment past due impact drastic fall excellent credit score point point credit score point point point till great standing customer capital one credit card company happy provide credit card history positive standing report upon request needed called capital one several time resolve headway resulted filing dispute requesting delinquent period reflecting account removed victim capitol one bank switch disrupted normal payment process last call agent advised change anything send notification effect
9404,mortgages_and_loans,found borrower defense federal student loan submitted application stuck process get loan forgiven school went graduated school attended misled education job placement whether school accredited loan got private loan misled financial aid department sign well trouble finding job went back graduated thanks accredited university job outlook better however private loan got wrong calling harassing school admit know signing private loan said may get deferment private loan coming attending fought wrestled even took cook judge could make ruling private loan people show court private loan trying force pay even graduated sure employer saw record closed
9405,debt_collection,began calling day missed credit card payment call much time per day every minute day passed without least call using phishing phone number area code using many different phone number called phone number back answered capital never leaf voice message incessant malicious harassment time national coronavirus crisis know million struggling financially make behavior heinous complained call suspended credit card thanks cellphone everything recorded documented
9406,mortgages_and_loans,began communication intercontinental mortgage loan officer intercontinental capital group nmls talked fha streamline loan sent letter saying qualified proceeded ask competitor quote time company see could beat proceeds say per email would call back see could beat mind every firm estimated tax beyond least see quote attached also see intercontinental capital group initial loan commitment quoted tax would closed loan understanding new payment would paying previously old loan servicer promised everything correct error new price quote closing please refer email mailto sent monday subject loan commitment comfortable signing notary hear back final detail loan still question yet answered interest rate final number also escrow account previous loan sent back next email sent came individual set phone call ensure final number correct escrow account without error closing sure calling shortly closer working file proceeded send loan closing aware entire situation tax intentionally filed short required standard contact information escrow manager tx phone ext fax email short given misquoted escrow account expense due negligence shrewd underwriting practice intercontinental capital group explain sold loan shortly refinanced loan want pay negligence shrewd underwriting practice intercontinental capital group
9407,mortgages_and_loans,began looking loan looked app section reviewing found lending point provided information lending point via website contacted first time agent speak agent morning agent inquired financials agent stated received documentation needed processing loan request however wanted confirm detail financials time speaking documentation provided lending point picture voided check deposit reason requested beginning prior email sent lending point agent claimed loan request denied advised annual income phone email received lending point claim company required documentation id pay stub last day current employer previous employer email claim documentation id pay stub approved underwriting execute hard credit email received late afternoon time speaking agent application certain personal info application forwarded lending point id pay stub information information sent yet due waiting speak agent beforehand time lending point already made hard inquiry credit report despite proper documentation requested denied application without received properly reviewed requested documentation believe wrong unfair lending point proceeded making hard inquiry credit report made decision deny applying despite acquired proper documentation email stated waiting said document hard inquiry would made document received approved also filing formal complaint credit reporting agency regarding situation necessary
9408,mortgages_and_loans,began making mortgage payment paying extra time specialized loan service applying payment mortgage addition began charging late fee early payment put suspense account
9409,mortgages_and_loans,began making payment loan servicer navient original loan capitalized interest total loan capitalized interest added repayment initiated interest percentage rate since payment made every month life loan payment paid navient total current total balance current unpaid principle navient applying payment total loan principle includes capitalized interest original loan last almost year payment claiming payment applied capitalized interest separately capitalized interest already added original loan beginning servicing therefore double charging capitalized interest navient claim capitalized interest separate balance current total balance fact already added total balance please help
9410,credit_reporting,begin continuing experian impossible get thru person resolve impossible get phone tree website resolve spouse prior victim id theft froze credit file originally extended fraud alert also place three bureau big problem xpn though day one exceedingly difficult first getting freeze place time temporary lift placed jumped hoop temporarily remove freeze find correctly including confirmation telephone number fraud alert correct either site automated phone system worse numerous attempt reach person kind resolve causing delay obtaining needed financing fault confirmed properly showing correct contact phone number extended fraud alert way reach xpn resolve since fraud alert identical three bureau mind boggling others right xpn continues infuriate reach person xpn fix mess
9411,retail_banking,beginig contacted bank u bank fraudulent electronic withdrawal presented reprinted check signature drawn account use check instrument obviously suspect improper however bank honored transferred fund unknown party immediately notified fraud department told lock account keep open return fund credit within ten day well several direct deposit opened new account advised initiatived direct deposit change social securityb admin advised would effective instill called three time check status credit bank told twice process third time told credit would given check fraud th day investigation would refund money gone far beyond day resolution however received letter bank advising close account day would forfeit refund stolen money day sufficient time transfer deposit bank told keep open complied rule requirement yet collided steal money refuse honor obligation defend depositor account outrage
9412,credit_card,begining someone got cash advance bank credit card authorize reported bank begining somehow bank sent two advance checking account sent two people know checking account reimbursed bank bank declined reimburse advance plus fee interest authorized none never enrolled never done authorized cash advance bank say done online perhaps phone computer hacked know anyone could police report filed report ftc credit bureau given fraud alert meanwhile pay balance credit card plus finance charge fee keep credit current owe money would appreciate help issue
9413,credit_reporting,beginning ive disputed debt major credit bureau well requested proof validation far none able provide proof sent multiple letter company still proof point equifax longer responds update account fully investigated right matter fair debt collection practice act proof provided within day may presume proof alleged debt therefore debt fact exists copy certified letter date evidence request see enclosed fair credit reporting act disputed item may appear credit report supported evidence according fair credit reporting act debt cant verified within day must removed telephone communication equifax claim verified debt fact true law simply contacting alleged creditor asking match number database using e oscar system input code sufficient verification
9414,credit_reporting,beginning ive disputed debt major credit bureau well requested proof validation far none able provide proof sent multiple letter company still proof point experian longer responds update account fully investigated right matter fair debt collection practice act proof provided within day may presume proof alleged debt therefore debt fact exists copy certified letter date evidence request see enclosed fair credit reporting act disputed item may appear credit report supported evidence according fair credit reporting act debt cant verified within day must removed telephone communication experian claim verified debt fact true law simply contacting alleged creditor asking match number database using e oscar system input code sufficient verification
9415,credit_reporting,beginning ive disputed debt major credit bureau well requested proof validation far none able provide proof sent multiple letter company still proof point transunion longer responds update account fully investigated right matter fair debt collection practice act proof provided within day may presume proof alleged debt therefore debt fact exists copy certified letter date evidence request see enclosed fair credit reporting act disputed item may appear credit report supported evidence according fair credit reporting act debt cant verified within day must removed telephone communication transunion claim verified debt fact true law simply contacting alleged creditor asking match number database using e oscar system input code sufficient verification
9416,retail_banking,beginning downloaded cryptocurrency wallet called added bank via ach transfer binancexxxx deposited money began trade cryptocurrency able sell cryptocurrency withdraw money usd back bank account problem holding fund day releasing lame excuse month using platform began trust company started accumulate digital asset larger scale prior transaction period time ive accumulated little making deposit purchasing bitcoin money account risen mark stopped trading privilege includes inability sell convert transfer cryptocurrency another wallet freezing cryptocurrency purchasing selling privilege judgment part obligation let problem lie let transfer said bitcoin external wallet cryptocurrency account binance also frozen united state dollar fashion unable transfer withdraw money ive sent email course four day customer service department subsequently email got response customer service representative calling assured submitted report unlock frozen privilege would contact finalized dragged several day giving ability financially gain freezing access cryptocurrency united state dollar course time bitcoin risen manipulate profit whole thing isnt adding fear worst though added money account transferred record every dollar received ive never transferred cryptocurrency purchased external account real evidence ever existed would greatly appreciate help getting money back binance
9417,mortgages_and_loans,beginning mid attempted contact rushmore loan management service several time extending option mortgage original mortgage note acquired servicing right went rushmore option extend another year current rate called rushmore seven time one understood option four call transferred either loss mitigation team call dropped anyone picked spent well five hour call hold service executed made several attempt call unable speak anyone idea help three call asked even demanded time allowed speak supervisor someone svp level two call told shore employee access supervisor upper level management personnel name permitted give information later part spoke employee promised would pas information department handled modification extension would hear back within hour nothing call email etc received early notice loan maturity early notice balloon payment due day letter required regulation letter instructs call home retention department possible option one pay balloon due called number told rushmore home retention department transferred call dropped hold long time called back reached employee fully explained time calling needed promised would deliver information another department would hear back within hour hour est heard nothing time asking rushmore reduce mortgage obligation zero within next business day send confirmation owe nothing caused undue anguish severely impacted ability conduct proper financial planning additionally one first call rushmore referred refinance thought id take look option given current market yield personnel never followed either first email received
